geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	http://reactome.org/PathwayBrowser/#/R-HSA-69613	45	23	11.57550535077289	1.986954288649204	2.1929016880623087e-4	0.008048269774288172	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-211859	Biological oxidations	http://reactome.org/PathwayBrowser/#/R-HSA-211859	73	33	18.77804201347602	1.7573717204550732	2.2229998121072164e-4	0.008048269774288172	10327;10380;10728;128;1571;1727;191;196743;2098;217;2230;2729;27430;2944;2948;2952;3326;373156;4257;4259;4552;51504;55748;7172;7358;7360;79017;80777;84532;8459;84836;8574;9049	CYB5R3;CYP2E1;TPMT;AKR7A2;AHCY;GSTM4;GCLC;ABHD14B;MTRR;GSTT1;ALDH2;HSP90AB1;CNDP2;ADH5;TRMT112;AKR1A1;AIP;CYB5B;TPST2;PAOX;GGCT;BPNT1;PTGES3;UGP2;FDX1;UGDH;GSTK1;MGST1;GSTM1;ACSS1;ESD;MAT2B;MGST3
R-HSA-9762114	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	http://reactome.org/PathwayBrowser/#/R-HSA-9762114	48	24	12.347205707491081	1.9437596302003082	2.4824499236788855e-4	0.008787872729823254	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-69052	Switching of origins to a post-replicative state	http://reactome.org/PathwayBrowser/#/R-HSA-69052	65	30	16.72017439556084	1.7942396586464384	2.720424769918995e-4	0.009420949257567302	10213;119504;27338;4172;4174;5000;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;7324;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;MCM5;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;ANAPC16;SKP1;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;ORC4;PSMD4;MCM3;PSMD12
R-HSA-3065678	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	http://reactome.org/PathwayBrowser/#/R-HSA-3065678	6	6	1.5434007134363852	3.8875192604006163	2.872302909356492e-4	0.009735273477882748	10054;10055;6612;6613;7329;7341	SUMO1;UBE2I;SUMO2;SUMO3;UBA2;SAE1
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	http://reactome.org/PathwayBrowser/#/R-HSA-174154	57	27	14.66230677764566	1.8414564917687128	3.236940365976562e-4	0.01020708514735573	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9232;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PTTG1;PSMB5;PSME1;PSMA6;PSMB9;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	http://reactome.org/PathwayBrowser/#/R-HSA-174184	57	27	14.66230677764566	1.8414564917687128	3.236940365976562e-4	0.01020708514735573	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9184;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;BUB3;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	http://reactome.org/PathwayBrowser/#/R-HSA-179419	57	27	14.66230677764566	1.8414564917687128	3.236940365976562e-4	0.01020708514735573	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9184;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;BUB3;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-169911	Regulation of Apoptosis	http://reactome.org/PathwayBrowser/#/R-HSA-169911	46	23	11.832738803012287	1.9437596302003082	3.331879646343364e-4	0.01020708514735573	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	http://reactome.org/PathwayBrowser/#/R-HSA-349425	46	23	11.832738803012287	1.9437596302003082	3.331879646343364e-4	0.01020708514735573	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	http://reactome.org/PathwayBrowser/#/R-HSA-176408	60	28	15.434007134363853	1.814175654853621	3.442589074147948e-4	0.01030818790082387	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;7324;9184;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;BUB3;ANAPC16;SKP1;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	http://reactome.org/PathwayBrowser/#/R-HSA-174143	63	29	16.205707491082045	1.7894929928828234	3.623719538268278e-4	0.01030818790082387	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;7324;9184;9232;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PTTG1;PSMB5;PSME1;PSMA6;PSMB9;BUB3;ANAPC16;SKP1;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-453276	Regulation of mitotic cell cycle	http://reactome.org/PathwayBrowser/#/R-HSA-453276	63	29	16.205707491082045	1.7894929928828234	3.623719538268278e-4	0.01030818790082387	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;7324;9184;9232;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PTTG1;PSMB5;PSME1;PSMA6;PSMB9;BUB3;ANAPC16;SKP1;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-68867	Assembly of the pre-replicative complex	http://reactome.org/PathwayBrowser/#/R-HSA-68867	63	29	16.205707491082045	1.7894929928828234	3.623719538268278e-4	0.01030818790082387	10213;119504;27338;4172;4174;5000;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;MCM5;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;ORC4;PSMD4;MCM3;PSMD12
R-HSA-5610787	Hedgehog 'off' state	http://reactome.org/PathwayBrowser/#/R-HSA-5610787	69	31	17.749108204518432	1.7465666242379578	3.913094944992913e-4	0.010936070609427561	10213;10376;2778;51098;55081;5573;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;80199;8481;9491;9861	OFD1;PSMA1;TUBA1B;PSMD8;PSMD3;PSMC2;PSMA3;GNAS;PSMD6;IFT52;PSMC6;PSMC4;PSMB8;PRKAR1A;IFT57;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;FUZ;PSMD12
R-HSA-5389840	Mitochondrial translation elongation	http://reactome.org/PathwayBrowser/#/R-HSA-5389840	81	35	20.8359096313912	1.679792273012612	4.224874024299575e-4	0.011407159865608852	10102;10884;11222;124995;23107;26284;26589;28973;29074;29088;29093;5018;51073;51081;51318;51649;54948;55037;56945;57129;60488;64960;64963;64965;64976;64978;64983;65003;65005;65008;7284;740;7818;84545;9801	MRPL3;MRPS27;OXA1L;MRPS18B;MRPL18;TUFM;MRPL9;MRPL22;MRPS23;MRPS15;ERAL1;MRPL47;MRPL4;MRPL49;MRPL43;MRPL1;DAP3;MRPS7;PTCD3;MRPS22;MRPL15;TSFM;MRPS9;MRPL35;MRPL16;MRPS30;MRPL19;MRPL10;MRPS35;MRPL11;MRPL46;MRPL38;MRPS11;MRPL32;MRPL40
R-HSA-69239	Synthesis of DNA	http://reactome.org/PathwayBrowser/#/R-HSA-69239	81	35	20.8359096313912	1.679792273012612	4.224874024299575e-4	0.011407159865608852	10213;119504;2237;23649;27338;4172;4174;5000;5111;5425;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6117;6500;7324;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;MCM5;POLD2;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;POLA2;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PCNA;ANAPC16;SKP1;PSMB6;UBE2S;PSMB7;PSMA5;RPA1;PSMD7;FEN1;ORC4;PSMD4;MCM3;PSMD12
R-HSA-71403	Citric acid cycle (TCA cycle)	http://reactome.org/PathwayBrowser/#/R-HSA-71403	21	13	5.401902497027349	2.4065595421527624	4.886144437998195e-4	0.01297271348288521	1431;1738;2271;23530;3418;3419;3420;4191;50;6389;6391;6392;8802	IDH2;MDH2;IDH3A;ACO2;NNT;SDHD;SDHC;SDHA;FH;DLD;SUCLG1;CS;IDH3B
R-HSA-5610780	Degradation of GLI1 by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610780	50	24	12.861672611969878	1.8660092449922958	5.397777253491295e-4	0.013868805104534893	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-8941858	Regulation of RUNX3 expression and activity	http://reactome.org/PathwayBrowser/#/R-HSA-8941858	50	24	12.861672611969878	1.8660092449922958	5.397777253491295e-4	0.013868805104534893	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;865;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;CBFB;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-202424	Downstream TCR signaling	http://reactome.org/PathwayBrowser/#/R-HSA-202424	79	34	20.321442726912405	1.6731095551091262	5.554639181387905e-4	0.013909071751053048	10213;3113;3117;3118;3119;3120;3122;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;6885;7322;7334;8915;9491;9861	PSMA1;PSMD8;HLA-DQB2;PSMD3;PSMC2;PSMA3;HLA-DQA1;HLA-DQA2;HLA-DPA1;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;UBE2D2;UBE2N;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;MAP3K7;PSMB6;PSMB7;PSMA5;PSMD7;HLA-DQB1;PSMD4;HLA-DRA;PSMD12;BCL10
R-HSA-69306	DNA Replication	http://reactome.org/PathwayBrowser/#/R-HSA-69306	85	36	21.864843440348793	1.6464787455814374	5.588076535262995e-4	0.013909071751053048	10213;10926;119504;2237;23649;27338;4172;4174;5000;5111;5425;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6117;6500;7324;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;MCM5;POLD2;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;POLA2;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PCNA;DBF4;ANAPC16;SKP1;PSMB6;UBE2S;PSMB7;PSMA5;RPA1;PSMD7;FEN1;ORC4;PSMD4;MCM3;PSMD12
R-HSA-71406	Pyruvate metabolism and Citric Acid (TCA) cycle	http://reactome.org/PathwayBrowser/#/R-HSA-71406	42	21	10.803804994054698	1.943759630200308	6.012759803921766e-4	0.014583617661932046	1431;1738;2271;23530;25874;2739;3418;3419;3420;3939;3945;4191;50;5162;5164;6389;6391;6392;682;7416;8802	LDHA;VDAC1;IDH2;PDHB;LDHB;MPC2;MDH2;IDH3A;GLO1;ACO2;NNT;SDHD;SDHC;SDHA;BSG;FH;DLD;SUCLG1;CS;IDH3B;PDK2
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	http://reactome.org/PathwayBrowser/#/R-HSA-174084	56	26	14.405073325406262	1.804919656614572	6.133724942557734e-4	0.014583617661932046	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	http://reactome.org/PathwayBrowser/#/R-HSA-8852276	56	26	14.405073325406262	1.804919656614572	6.133724942557734e-4	0.014583617661932046	10213;10376;22919;3326;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;TUBA1B;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;HSP90AB1;PSMB8;PSMD14;PSMB1;PSMF1;MAPRE1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-69202	Cyclin E associated events during G1/S transition	http://reactome.org/PathwayBrowser/#/R-HSA-69202	65	29	16.72017439556084	1.7344316700248905	6.880907905180891e-4	0.016119538666107585	1019;10213;1874;4609;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;5928;595;6500;9491;9861	PSMA1;PSMD8;PSMD3;MYC;PSMC2;PSMA3;RBBP4;PSMD6;PSMC6;PSMC4;PSMB8;CDK4;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;CCND1;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;E2F4;PSMD12
R-HSA-4641257	Degradation of AXIN	http://reactome.org/PathwayBrowser/#/R-HSA-4641257	48	23	12.347205707491081	1.8627696456086287	7.235976961617932e-4	0.016563423992099487	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5368287	Mitochondrial translation	http://reactome.org/PathwayBrowser/#/R-HSA-5368287	86	36	22.12207689258819	1.62733364388863	7.278340737269077e-4	0.016563423992099487	10102;10884;11222;124995;23107;26284;26589;28973;29074;29088;29093;5018;51073;51081;51318;51649;54948;55037;56945;57129;60488;64960;64963;64965;64976;64978;64983;65003;65005;65008;7284;740;7818;84545;92399;9801	MRPL3;MRPS27;OXA1L;MRPS18B;MRPL18;TUFM;MRPL9;MRPL22;MRPS23;MRPS15;ERAL1;MRPL47;MRPL4;MRPL49;MRPL43;MRPL1;DAP3;MRPS7;PTCD3;MRPS22;MRPL15;TSFM;MRPS9;MRPL35;MRPL16;MRPS30;MRPL19;MRPL10;MRPS35;MRPL11;MRPL46;MRPL38;MRPS11;MRPL32;MRPL40;MRRF
R-HSA-5610783	Degradation of GLI2 by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610783	51	24	13.118906064209275	1.8294208284238194	7.746850180091249e-4	0.016905112790253918	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	http://reactome.org/PathwayBrowser/#/R-HSA-5610785	51	24	13.118906064209275	1.8294208284238194	7.746850180091249e-4	0.016905112790253918	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-9604323	Negative regulation of NOTCH4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-9604323	51	24	13.118906064209275	1.8294208284238194	7.746850180091249e-4	0.016905112790253918	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-9758941	Gastrulation	http://reactome.org/PathwayBrowser/#/R-HSA-9758941	57	26	14.66230677764566	1.7732543994809828	8.563286200349625e-4	0.0181884198895426	10213;22938;3516;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7852;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;CXCR4;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;SNW1;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;RBPJ;PSMD4;PSMD12
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	http://reactome.org/PathwayBrowser/#/R-HSA-69017	57	26	14.66230677764566	1.7732543994809828	8.563286200349625e-4	0.0181884198895426	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	http://reactome.org/PathwayBrowser/#/R-HSA-174178	60	27	15.434007134363853	1.7493836671802774	8.872703674899457e-4	0.018597653886993203	10213;119504;27338;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;7324;9232;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;UBE2E1;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PTTG1;PSMB5;PSME1;PSMA6;PSMB9;ANAPC16;PSMB6;UBE2S;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5419276	Mitochondrial translation termination	http://reactome.org/PathwayBrowser/#/R-HSA-5419276	81	34	20.8359096313912	1.6317982080693947	9.555835278468388e-4	0.019769409868311872	10884;11222;124995;23107;26284;26589;28973;29074;29088;29093;5018;51073;51081;51318;51649;54948;55037;56945;57129;60488;64960;64963;64965;64976;64978;64983;65003;65005;65008;740;7818;84545;92399;9801	MRPL3;MRPS27;OXA1L;MRPS18B;MRPL18;MRPL9;MRPL22;MRPS23;MRPS15;ERAL1;MRPL47;MRPL4;MRPL49;MRPL43;MRPL1;DAP3;MRPS7;PTCD3;MRPS22;MRPL15;MRPS9;MRPL35;MRPL16;MRPS30;MRPL19;MRPL10;MRPS35;MRPL11;MRPL46;MRPL38;MRPS11;MRPL32;MRPL40;MRRF
R-HSA-4608870	Asymmetric localization of PCP proteins	http://reactome.org/PathwayBrowser/#/R-HSA-4608870	49	23	12.604439159730479	1.8247539385553915	0.0010368305021594467	0.020907227720759473	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-4641258	Degradation of DVL	http://reactome.org/PathwayBrowser/#/R-HSA-4641258	49	23	12.604439159730479	1.8247539385553915	0.0010368305021594467	0.020907227720759473	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5676590	52	24	13.376139516448672	1.7942396586464382	0.001093422268372997	0.021236595765530438	10213;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;9491;9861	PSMA1;PSMD8;PSMD3;PSMC2;PSMA3;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;SKP1;PSMB6;PSMB7;PSMA5;PSMD7;PSMD4;PSMD12
R-HSA-3065676	SUMO is conjugated to E1 (UBA2:SAE1)	http://reactome.org/PathwayBrowser/#/R-HSA-3065676	5	5	1.2861672611969877	3.8875192604006163	0.0011198204923443544	0.021236595765530438	10054;10055;6612;6613;7341	SUMO1;SUMO2;SUMO3;UBA2;SAE1
R-HSA-400511	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	http://reactome.org/PathwayBrowser/#/R-HSA-400511	5	5	1.2861672611969877	3.8875192604006163	0.0011198204923443544	0.021236595765530438	23478;28972;60559;90701;9789	SPCS1;SPCS2;SEC11C;SPCS3;SEC11A
R-HSA-77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	http://reactome.org/PathwayBrowser/#/R-HSA-77288	5	5	1.2861672611969877	3.8875192604006163	0.0011198204923443544	0.021236595765530438	1632;1666;3030;3032;34	ACADM;DECR1;HADHB;ECI1;HADHA
R-HSA-77348	Beta oxidation of octanoyl-CoA to hexanoyl-CoA	http://reactome.org/PathwayBrowser/#/R-HSA-77348	5	5	1.2861672611969877	3.8875192604006163	0.0011198204923443544	0.021236595765530438	1892;3030;3032;3033;34	ACADM;HADHB;HADH;ECHS1;HADHA
R-HSA-202403	TCR signaling	http://reactome.org/PathwayBrowser/#/R-HSA-202403	94	38	24.17994451050337	1.5715503393108874	0.0011633601731617924	0.02180273830407924	10213;26191;3113;3117;3118;3119;3120;3122;4690;51466;5682;5684;5685;5686;5687;5689;5693;5694;5695;5696;5698;5701;5704;5706;5709;5710;5713;5714;5718;5720;6500;6885;7322;7334;7408;8915;9491;9861	EVL;PTPN22;PSMA1;PSMD8;HLA-DQB2;PSMD3;PSMC2;PSMA3;HLA-DQA1;HLA-DQA2;HLA-DPA1;PSMD6;PSMC6;PSMC4;PSMB8;PSMD14;PSMB1;UBE2D2;UBE2N;PSMF1;PSMA4;PSMB5;PSME1;PSMA6;PSMB9;VASP;SKP1;MAP3K7;PSMB6;NCK1;PSMB7;PSMA5;PSMD7;HLA-DQB1;PSMD4;HLA-DRA;PSMD12;BCL10
